start_time,duration,transaction_name,user_count,success,failure_message,cold,latency,function,invoke_time,activation_id
2021-11-11 17:01:28,556,lin_pack_100-1636668088.0018523,60,True,False : 0.5557243824005127 : 19c263d7a6294bb98263d7a629cbb92b,False,0.5557243824005127,lin_pack_100,1636668088.0018523,19c263d7a6294bb98263d7a629cbb92b
2021-11-11 17:00:53,34882,video_150-1636668053.733108,60,True,False : 34.882293701171875 : 753ec767ba664129bec767ba66a12994,False,34.882293701171875,video_150,1636668053.733108,753ec767ba664129bec767ba66a12994
2021-11-11 17:01:26,1932,hello_150-1636668086.8393714,60,True,False : 1.9322433471679688 : 0168c3d8c20e44f3a8c3d8c20ea4f338,False,1.9322433471679688,hello_150,1636668086.8393714,0168c3d8c20e44f3a8c3d8c20ea4f338
2021-11-11 17:01:28,147,hello_40-1636668088.640665,60,True,False : 0.14702248573303223 : 22cf408cf7e4433d8f408cf7e4733dbe,False,0.14702248573303223,hello_40,1636668088.640665,22cf408cf7e4433d8f408cf7e4733dbe
2021-11-11 17:01:28,369,hello_100-1636668088.448623,60,True,False : 0.3691670894622803 : 58853fd0d2aa45e0853fd0d2aa15e00e,False,0.3691670894622803,hello_100,1636668088.448623,58853fd0d2aa45e0853fd0d2aa15e00e
2021-11-11 17:01:28,520,dd_100-1636668088.3600578,60,True,False : 0.519874095916748 : f203aeab2ded4c3a83aeab2dedfc3aea,False,0.519874095916748,dd_100,1636668088.3600578,f203aeab2ded4c3a83aeab2dedfc3aea
2021-11-11 17:01:27,1188,json_40-1636668087.7436216,60,True,False : 1.1880156993865967 : c14a2de1a48546658a2de1a485a66515,False,1.1880156993865967,json_40,1636668087.7436216,c14a2de1a48546658a2de1a485a66515
2021-11-11 17:01:19,9750,image_40-1636668079.1851516,60,True,False : 9.750285625457764 : 70a99e0484f44feda99e0484f49fed0e,False,9.750285625457764,image_40,1636668079.1851516,70a99e0484f44feda99e0484f49fed0e
2021-11-11 17:01:29,173,hello_75-1636668089.1158698,60,True,False : 0.17318296432495117 : 4f010d8abe01409c810d8abe01109ccb,False,0.17318296432495117,hello_75,1636668089.1158698,4f010d8abe01409c810d8abe01109ccb
2021-11-11 17:01:28,773,dd_150-1636668088.5451715,60,True,False : 0.7731449604034424 : a00f2a2d6931472f8f2a2d6931972faf,False,0.7731449604034424,dd_150,1636668088.5451715,a00f2a2d6931472f8f2a2d6931972faf
2021-11-11 17:01:28,722,aes_40-1636668088.6207998,60,True,False : 0.7218024730682373 : 466d3af88df044d9ad3af88df034d9f3,False,0.7218024730682373,aes_40,1636668088.6207998,466d3af88df044d9ad3af88df034d9f3
2021-11-11 17:01:29,151,lin_pack_150-1636668089.2424927,60,True,False : 0.15126299858093262 : 133a80e5c20d4c2fba80e5c20d6c2f50,False,0.15126299858093262,lin_pack_150,1636668089.2424927,133a80e5c20d4c2fba80e5c20d6c2f50
2021-11-11 17:01:29,215,hello_75-1636668089.2186196,60,True,False : 0.21542024612426758 : 2b84de106278444684de106278b4467b,False,0.21542024612426758,hello_75,1636668089.2186196,2b84de106278444684de106278b4467b
2021-11-11 17:01:26,2775,aes_75-1636668086.7357163,60,True,False : 2.775407314300537 : 7166bf9f17004e2fa6bf9f1700ee2fc2,False,2.775407314300537,aes_75,1636668086.7357163,7166bf9f17004e2fa6bf9f1700ee2fc2
2021-11-11 17:00:31,57681,train_150-1636668031.974408,60,True,True : 57.68083882331848 : bb21dc178bd7405fa1dc178bd7a05fe2,True,57.68083882331848,train_150,1636668031.974408,bb21dc178bd7405fa1dc178bd7a05fe2
2021-11-11 17:01:29,573,gzip_75-1636668089.0992453,60,True,False : 0.572624921798706 : 818495db9adf40b38495db9adf70b307,False,0.572624921798706,gzip_75,1636668089.0992453,818495db9adf40b38495db9adf70b307
2021-11-11 17:01:29,171,lin_pack_40-1636668089.7767646,60,True,False : 0.17122530937194824 : 89eca4461ed0490caca4461ed0d90ce6,False,0.17122530937194824,lin_pack_40,1636668089.7767646,89eca4461ed0490caca4461ed0d90ce6
2021-11-11 17:00:57,32576,video_150-1636668057.4294794,60,True,False : 32.57623243331909 : 3f82e59c6ac74d2482e59c6ac79d247c,False,32.57623243331909,video_150,1636668057.4294794,3f82e59c6ac74d2482e59c6ac79d247c
2021-11-11 17:01:26,3582,cnn_40-1636668086.426056,60,True,False : 3.5815343856811523 : 06a276e51b194ccca276e51b19fccc5e,False,3.5815343856811523,cnn_40,1636668086.426056,06a276e51b194ccca276e51b19fccc5e
2021-11-11 17:01:29,758,aes_40-1636668089.4181561,60,True,False : 0.7584788799285889 : 2bea3b9306814aa5aa3b930681baa514,False,0.7584788799285889,aes_40,1636668089.4181561,2bea3b9306814aa5aa3b930681baa514
2021-11-11 17:01:30,160,lin_pack_150-1636668090.1358485,60,True,False : 0.1597588062286377 : 325e14136ba542e49e14136ba5e2e419,False,0.1597588062286377,lin_pack_150,1636668090.1358485,325e14136ba542e49e14136ba5e2e419
2021-11-11 17:01:30,141,hello_40-1636668090.3887546,60,True,False : 0.14141082763671875 : f6b83006e3e7461db83006e3e7a61d85,False,0.14141082763671875,hello_40,1636668090.3887546,f6b83006e3e7461db83006e3e7a61d85
2021-11-11 17:01:29,1173,gzip_150-1636668089.4783828,60,True,False : 1.1726925373077393 : 2e5231b1a6d841f49231b1a6d801f47e,False,1.1726925373077393,gzip_150,1636668089.4783828,2e5231b1a6d841f49231b1a6d801f47e
2021-11-11 17:01:29,1201,hello_100-1636668089.4904017,60,True,False : 1.2011661529541016 : af0ed08363b141cc8ed08363b171ccdd,False,1.2011661529541016,hello_100,1636668089.4904017,af0ed08363b141cc8ed08363b171ccdd
2021-11-11 17:01:30,348,cham_75-1636668090.3747666,60,True,False : 0.3479440212249756 : b1451cf2be334f2f851cf2be333f2f6d,False,0.3479440212249756,cham_75,1636668090.3747666,b1451cf2be334f2f851cf2be333f2f6d
2021-11-11 17:01:30,235,float_150-1636668090.5578637,60,True,False : 0.23528051376342773 : 7a3ac55d7d2f4129bac55d7d2fe1293b,False,0.23528051376342773,float_150,1636668090.5578637,7a3ac55d7d2f4129bac55d7d2fe1293b
2021-11-11 17:01:24,6893,cnn_100-1636668084.3564777,60,True,False : 6.8933563232421875 : 05e279caeee04ee1a279caeee04ee134,False,6.8933563232421875,cnn_100,1636668084.3564777,05e279caeee04ee1a279caeee04ee134
2021-11-11 17:01:30,1124,hello_150-1636668090.1489618,60,True,False : 1.1242573261260986 : 7519e4da92bf4dee99e4da92bf8dee6f,False,1.1242573261260986,hello_150,1636668090.1489618,7519e4da92bf4dee99e4da92bf8dee6f
2021-11-11 17:01:30,937,hello_150-1636668090.362507,60,True,False : 0.9365448951721191 : 619f101cd37742309f101cd377023054,False,0.9365448951721191,hello_150,1636668090.362507,619f101cd37742309f101cd377023054
2021-11-11 17:01:30,1564,json_150-1636668090.0129547,60,True,False : 1.5635511875152588 : cb6aa0e771c7462eaaa0e771c7562e96,False,1.5635511875152588,json_150,1636668090.0129547,cb6aa0e771c7462eaaa0e771c7562e96
2021-11-11 17:01:29,2016,dd_100-1636668089.694246,60,True,False : 2.015794277191162 : 55f6e1fe805b4415b6e1fe805b341541,False,2.015794277191162,dd_100,1636668089.694246,55f6e1fe805b4415b6e1fe805b341541
2021-11-11 17:01:30,1351,json_150-1636668090.3602915,60,True,False : 1.3514020442962646 : e75c4bf158014e6f9c4bf15801ce6f9e,False,1.3514020442962646,json_150,1636668090.3602915,e75c4bf158014e6f9c4bf15801ce6f9e
2021-11-11 17:01:30,771,cham_100-1636668090.962608,60,True,False : 0.7705643177032471 : 608951eb3ae44d5c8951eb3ae4bd5cd2,False,0.7705643177032471,cham_100,1636668090.962608,608951eb3ae44d5c8951eb3ae4bd5cd2
2021-11-11 17:00:34,56905,train_150-1636668034.9048092,60,True,True : 56.904757499694824 : d77cd0cfdb554aeebcd0cfdb55faeec5,True,56.904757499694824,train_150,1636668034.9048092,d77cd0cfdb554aeebcd0cfdb55faeec5
2021-11-11 17:01:31,154,float_75-1636668091.786634,60,True,False : 0.15374135971069336 : 1589152dcd644ed289152dcd64fed2a8,False,0.15374135971069336,float_75,1636668091.786634,1589152dcd644ed289152dcd64fed2a8
2021-11-11 17:01:31,949,float_100-1636668091.4594977,60,True,False : 0.948533296585083 : 2721f1efc1044cbea1f1efc1047cbe68,False,0.948533296585083,float_100,1636668091.4594977,2721f1efc1044cbea1f1efc1047cbe68
2021-11-11 17:01:32,191,float_150-1636668092.2195978,60,True,False : 0.19090890884399414 : 4fe1a324955a441aa1a324955a341ac3,False,0.19090890884399414,float_150,1636668092.2195978,4fe1a324955a441aa1a324955a341ac3
2021-11-11 17:01:31,1015,lin_pack_75-1636668091.3966942,60,True,False : 1.0152435302734375 : 869beba9bc8842269beba9bc881226a2,False,1.0152435302734375,lin_pack_75,1636668091.3966942,869beba9bc8842269beba9bc881226a2
2021-11-11 17:01:31,708,aes_150-1636668091.7618275,60,True,False : 0.7075817584991455 : 561b2fc993fa47d79b2fc993fac7d7b9,False,0.7075817584991455,aes_150,1636668091.7618275,561b2fc993fa47d79b2fc993fac7d7b9
2021-11-11 17:01:32,188,lin_pack_150-1636668092.435198,60,True,False : 0.18783164024353027 : cd5d21f7eded4d639d21f7ededcd636a,False,0.18783164024353027,lin_pack_150,1636668092.435198,cd5d21f7eded4d639d21f7ededcd636a
2021-11-11 17:01:24,8809,image_150-1636668084.100188,60,True,False : 8.808768510818481 : 02bee588ac1c4db4bee588ac1c1db4d4,False,8.808768510818481,image_150,1636668084.100188,02bee588ac1c4db4bee588ac1c1db4d4
2021-11-11 17:01:32,1025,cham_150-1636668092.0738611,60,True,False : 1.0245084762573242 : 1ece7981787a499c8e7981787ac99caa,False,1.0245084762573242,cham_150,1636668092.0738611,1ece7981787a499c8e7981787ac99caa
2021-11-11 17:01:32,1424,hello_150-1636668092.1145146,60,True,False : 1.4243855476379395 : 03a02d19c31d4a2da02d19c31daa2db6,False,1.4243855476379395,hello_150,1636668092.1145146,03a02d19c31d4a2da02d19c31daa2db6
2021-11-11 17:01:33,448,float_75-1636668093.1308272,60,True,False : 0.44847965240478516 : 8d69d19991d943cea9d19991d983ce02,False,0.44847965240478516,float_75,1636668093.1308272,8d69d19991d943cea9d19991d983ce02
2021-11-11 17:01:05,28333,video_100-1636668065.3642905,60,True,True : 28.33293390274048 : 25985040ecfa4ffb985040ecfaaffb18,True,28.33293390274048,video_100,1636668065.3642905,25985040ecfa4ffb985040ecfaaffb18
2021-11-11 17:01:33,615,gzip_75-1636668093.3394754,60,True,False : 0.6146504878997803 : 5661d40aa4214efca1d40aa4211efc7e,False,0.6146504878997803,gzip_75,1636668093.3394754,5661d40aa4214efca1d40aa4211efc7e
2021-11-11 17:01:33,834,gzip_150-1636668093.1375961,60,True,False : 0.8335859775543213 : 3821be58d28b4956a1be58d28bc956b0,False,0.8335859775543213,gzip_150,1636668093.1375961,3821be58d28b4956a1be58d28bc956b0
2021-11-11 17:01:32,1888,json_150-1636668092.0947278,60,True,False : 1.8883473873138428 : d37ed3cf214342d3bed3cf214342d389,False,1.8883473873138428,json_150,1636668092.0947278,d37ed3cf214342d3bed3cf214342d389
2021-11-11 17:01:04,30028,video_100-1636668064.0568497,60,True,True : 30.02761220932007 : 3ac0af25fdf8485980af25fdf86859e6,True,30.02761220932007,video_100,1636668064.0568497,3ac0af25fdf8485980af25fdf86859e6
2021-11-11 17:01:33,683,gzip_100-1636668093.4324107,60,True,False : 0.683098554611206 : 1f43bd9a3010497e83bd9a3010e97e8b,False,0.683098554611206,gzip_100,1636668093.4324107,1f43bd9a3010497e83bd9a3010e97e8b
2021-11-11 17:01:33,737,aes_150-1636668093.509202,60,True,False : 0.7368535995483398 : 01d9cf1ca91948c499cf1ca919d8c439,False,0.7368535995483398,aes_150,1636668093.509202,01d9cf1ca91948c499cf1ca919d8c439
2021-11-11 17:01:34,140,hello_40-1636668094.4048507,60,True,False : 0.13963890075683594 : c8d98276f1904d59998276f1907d59f8,False,0.13963890075683594,hello_40,1636668094.4048507,c8d98276f1904d59998276f1907d59f8
2021-11-11 17:01:34,486,gzip_75-1636668094.1339498,60,True,False : 0.4863569736480713 : 3448c301568b4c4688c301568bcc4649,False,0.4863569736480713,gzip_75,1636668094.1339498,3448c301568b4c4688c301568bcc4649
2021-11-11 17:01:33,1003,gzip_40-1636668093.729675,60,True,False : 1.003028392791748 : d08eb656bc2e4a488eb656bc2e2a48c7,False,1.003028392791748,gzip_40,1636668093.729675,d08eb656bc2e4a488eb656bc2e2a48c7
2021-11-11 17:01:34,478,cham_150-1636668094.4790275,60,True,False : 0.4781956672668457 : 7e871b0044204012871b004420001276,False,0.4781956672668457,cham_150,1636668094.4790275,7e871b0044204012871b004420001276
2021-11-11 17:01:28,6721,video_75-1636668088.249797,60,True,False : 6.720975399017334 : 3cd4e0ea8d3e4fa394e0ea8d3e4fa383,False,6.720975399017334,video_75,1636668088.249797,3cd4e0ea8d3e4fa394e0ea8d3e4fa383
2021-11-11 17:01:31,3348,cnn_40-1636668091.7983258,60,True,False : 3.3477916717529297 : 71d4a11f93004d9a94a11f93004d9ae5,False,3.3477916717529297,cnn_40,1636668091.7983258,71d4a11f93004d9a94a11f93004d9ae5
2021-11-11 17:01:26,8940,image_75-1636668086.4351516,60,True,False : 8.94032621383667 : 04e935be1abe4abca935be1abe2abc41,False,8.94032621383667,image_75,1636668086.4351516,04e935be1abe4abca935be1abe2abc41
2021-11-11 17:01:27,8087,image_75-1636668087.3903706,60,True,False : 8.086582899093628 : c09088858fc648d59088858fc688d54a,False,8.086582899093628,image_75,1636668087.3903706,c09088858fc648d59088858fc688d54a
2021-11-11 17:01:35,490,gzip_75-1636668095.0658727,60,True,False : 0.4900374412536621 : acf319719dbf4f37b319719dbfcf3776,False,0.4900374412536621,gzip_75,1636668095.0658727,acf319719dbf4f37b319719dbfcf3776
2021-11-11 17:01:34,1653,json_150-1636668094.2396622,60,True,False : 1.6533856391906738 : e3f4dd54bcf34863b4dd54bcf3d8639d,False,1.6533856391906738,json_150,1636668094.2396622,e3f4dd54bcf34863b4dd54bcf3d8639d
2021-11-11 17:01:35,469,json_100-1636668095.478273,60,True,False : 0.46888303756713867 : 52d8d69298f1481a98d69298f1081a84,False,0.46888303756713867,json_100,1636668095.478273,52d8d69298f1481a98d69298f1081a84
2021-11-11 17:01:23,12146,train_100-1636668083.8235366,60,True,False : 12.146465063095093 : a38e9bd950b14a888e9bd950b1ba8805,False,12.146465063095093,train_100,1636668083.8235366,a38e9bd950b14a888e9bd950b1ba8805
2021-11-11 17:01:23,12441,train_75-1636668083.5303886,60,True,False : 12.440967321395874 : 710a541101a1445b8a541101a1045bb4,False,12.440967321395874,train_75,1636668083.5303886,710a541101a1445b8a541101a1045bb4
2021-11-11 17:00:37,58317,train_150-1636668037.726741,60,True,True : 58.31726384162903 : 5a768de97faa41feb68de97faa61fe02,True,58.31726384162903,train_150,1636668037.726741,5a768de97faa41feb68de97faa61fe02
2021-11-11 17:01:23,12188,train_75-1636668083.9165561,60,True,False : 12.187772035598755 : 29458a0e47114916858a0e4711e91633,False,12.187772035598755,train_75,1636668083.9165561,29458a0e47114916858a0e4711e91633
2021-11-11 17:01:35,658,gzip_150-1636668095.4821763,60,True,False : 0.6584141254425049 : b7f2d597b86648ccb2d597b86668ccf6,False,0.6584141254425049,gzip_150,1636668095.4821763,b7f2d597b86648ccb2d597b86668ccf6
2021-11-11 17:01:35,505,gzip_75-1636668095.753656,60,True,False : 0.5054295063018799 : 4b6d0c3a873c4b71ad0c3a873c8b712d,False,0.5054295063018799,gzip_75,1636668095.753656,4b6d0c3a873c4b71ad0c3a873c8b712d
2021-11-11 17:01:36,126,lin_pack_150-1636668096.1719925,60,True,False : 0.12604451179504395 : 8eec9339537846baac9339537806ba4a,False,0.12604451179504395,lin_pack_150,1636668096.1719925,8eec9339537846baac9339537806ba4a
2021-11-11 17:01:29,6693,video_75-1636668089.7039597,60,True,False : 6.693456172943115 : 96c1c192c502454e81c192c502454e73,False,6.693456172943115,video_75,1636668089.7039597,96c1c192c502454e81c192c502454e73
2021-11-11 17:01:28,8070,image_150-1636668088.3287737,60,True,False : 8.069930791854858 : 8d81e49c7ce64efe81e49c7ce61efe69,False,8.069930791854858,image_150,1636668088.3287737,8d81e49c7ce64efe81e49c7ce61efe69
2021-11-11 17:01:36,177,float_150-1636668096.3212059,60,True,False : 0.17731237411499023 : 6dfcab399b334d42bcab399b339d42b5,False,0.17731237411499023,float_150,1636668096.3212059,6dfcab399b334d42bcab399b339d42b5
2021-11-11 17:01:36,199,json_100-1636668096.3826299,60,True,False : 0.19858193397521973 : 1806ca1641f74af486ca1641f7caf446,False,0.19858193397521973,json_100,1636668096.3826299,1806ca1641f74af486ca1641f7caf446
2021-11-11 17:01:36,741,aes_150-1636668096.3193936,60,True,False : 0.7414567470550537 : d2b743ee4ff84a10b743ee4ff88a10ed,False,0.7414567470550537,aes_150,1636668096.3193936,d2b743ee4ff84a10b743ee4ff88a10ed
2021-11-11 17:01:30,6942,image_100-1636668090.2174432,60,True,False : 6.942397117614746 : c2784cb17a6b4627b84cb17a6b7627be,False,6.942397117614746,image_100,1636668090.2174432,c2784cb17a6b4627b84cb17a6b7627be
2021-11-11 17:01:34,2308,hello_150-1636668094.8600945,60,True,False : 2.3077852725982666 : 9981ae12eb2f415081ae12eb2f61508f,False,2.3077852725982666,hello_150,1636668094.8600945,9981ae12eb2f415081ae12eb2f61508f
2021-11-11 17:01:36,814,float_100-1636668096.4330575,60,True,False : 0.8143885135650635 : c0ff77e69a2d49c9bf77e69a2dc9c910,False,0.8143885135650635,float_100,1636668096.4330575,c0ff77e69a2d49c9bf77e69a2dc9c910
2021-11-11 17:01:36,1150,float_100-1636668096.1649752,60,True,False : 1.149836540222168 : f2bf5de0a2f342e4bf5de0a2f372e4f3,False,1.149836540222168,float_100,1636668096.1649752,f2bf5de0a2f342e4bf5de0a2f372e4f3
2021-11-11 17:01:36,369,hello_100-1636668096.969341,60,True,False : 0.3690917491912842 : e660255b1d144fb4a0255b1d14dfb450,False,0.3690917491912842,hello_100,1636668096.969341,e660255b1d144fb4a0255b1d14dfb450
2021-11-11 17:00:42,54877,train_150-1636668042.5040226,60,True,False : 54.876826763153076 : 9d5cb14757704cbe9cb1475770bcbe0e,False,54.876826763153076,train_150,1636668042.5040226,9d5cb14757704cbe9cb1475770bcbe0e
2021-11-11 17:01:37,161,hello_75-1636668097.2938247,60,True,False : 0.16139793395996094 : 4335d213796b4886b5d213796b388615,False,0.16139793395996094,hello_75,1636668097.2938247,4335d213796b4886b5d213796b388615
2021-11-11 17:01:37,129,lin_pack_150-1636668097.3708155,60,True,False : 0.1287672519683838 : 5271f7d256c648ceb1f7d256c6b8ce90,False,0.1287672519683838,lin_pack_150,1636668097.3708155,5271f7d256c648ceb1f7d256c6b8ce90
2021-11-11 17:01:36,588,gzip_75-1636668096.9211884,60,True,False : 0.5880002975463867 : fe030a60d8f742f1830a60d8f792f1c6,False,0.5880002975463867,gzip_75,1636668096.9211884,fe030a60d8f742f1830a60d8f792f1c6
2021-11-11 17:01:37,26,lin_pack_150-1636668097.489647,60,True,False : 0.02648138999938965 : c1530ff84eac41d4930ff84eacc1d4a3,False,0.02648138999938965,lin_pack_150,1636668097.489647,c1530ff84eac41d4930ff84eacc1d4a3
2021-11-11 17:01:13,24131,video_100-1636668073.3994794,60,True,False : 24.130531787872314 : 315570a8b98443ab9570a8b98483ab8b,False,24.130531787872314,video_100,1636668073.3994794,315570a8b98443ab9570a8b98483ab8b
2021-11-11 17:01:36,1161,json_150-1636668096.6138437,60,True,False : 1.1610829830169678 : 6e18d29e106141a398d29e106111a361,False,1.1610829830169678,json_150,1636668096.6138437,6e18d29e106141a398d29e106111a361
2021-11-11 17:01:26,11369,train_40-1636668086.4397702,60,True,False : 11.36862564086914 : 5e7185630de54714b185630de567141b,False,11.36862564086914,train_40,1636668086.4397702,5e7185630de54714b185630de567141b
2021-11-11 17:01:36,890,gzip_150-1636668096.9724777,60,True,False : 0.8895366191864014 : 3d50a4297790430d90a4297790a30d93,False,0.8895366191864014,gzip_150,1636668096.9724777,3d50a4297790430d90a4297790a30d93
2021-11-11 17:01:37,759,json_150-1636668097.142303,60,True,False : 0.7592496871948242 : 02a56b76ca844785a56b76ca84e78551,False,0.7592496871948242,json_150,1636668097.142303,02a56b76ca844785a56b76ca84e78551
2021-11-11 17:01:37,193,lin_pack_75-1636668097.8177388,60,True,False : 0.19280219078063965 : f3c4039c5f384e8784039c5f38fe877f,False,0.19280219078063965,lin_pack_75,1636668097.8177388,f3c4039c5f384e8784039c5f38fe877f
2021-11-11 17:01:36,1982,json_150-1636668096.1629207,60,True,False : 1.9824411869049072 : 667bb579362f4a4fbbb579362f8a4f4d,False,1.9824411869049072,json_150,1636668096.1629207,667bb579362f4a4fbbb579362f8a4f4d
2021-11-11 17:01:37,1117,gzip_150-1636668097.0300336,60,True,False : 1.1168584823608398 : e73ae301197141aebae3011971b1ae67,False,1.1168584823608398,gzip_150,1636668097.0300336,e73ae301197141aebae3011971b1ae67
2021-11-11 17:00:38,59526,cnn_150-1636668038.6998124,60,True,True : 59.525846004486084 : 111753e27a9b4e7e9753e27a9b7e7ed5,True,59.525846004486084,cnn_150,1636668038.6998124,111753e27a9b4e7e9753e27a9b7e7ed5
2021-11-11 17:01:28,9446,image_150-1636668088.961761,60,True,False : 9.445560693740845 : 0a9f2c9944b240639f2c9944b2b06307,False,9.445560693740845,image_150,1636668088.961761,0a9f2c9944b240639f2c9944b2b06307
2021-11-11 17:01:28,10013,train_40-1636668088.5210826,60,True,False : 10.01291036605835 : 45c0f7a028c24ccc80f7a028c2dccc99,False,10.01291036605835,train_40,1636668088.5210826,45c0f7a028c24ccc80f7a028c2dccc99
2021-11-11 17:01:38,602,float_150-1636668098.014868,60,True,False : 0.6024560928344727 : c84c46d38d1948c08c46d38d1918c0a9,False,0.6024560928344727,float_150,1636668098.014868,c84c46d38d1948c08c46d38d1918c0a9
2021-11-11 17:01:38,262,float_150-1636668098.4957516,60,True,False : 0.2617363929748535 : 403cfb5f645d4ea4bcfb5f645daea47f,False,0.2617363929748535,float_150,1636668098.4957516,403cfb5f645d4ea4bcfb5f645daea47f
2021-11-11 17:01:38,281,json_100-1636668098.601431,60,True,False : 0.2807185649871826 : b01959962666407e9959962666f07e7e,False,0.2807185649871826,json_100,1636668098.601431,b01959962666407e9959962666f07e7e
2021-11-11 17:01:26,12020,train_75-1636668086.8712084,60,True,False : 12.01998496055603 : ac97acf4fdf24d0697acf4fdf2ad06ac,False,12.01998496055603,train_75,1636668086.8712084,ac97acf4fdf24d0697acf4fdf2ad06ac
2021-11-11 17:01:38,221,float_100-1636668098.7919288,60,True,False : 0.22086668014526367 : 63a1b2a4b6ca40aba1b2a4b6ca80aba3,False,0.22086668014526367,float_100,1636668098.7919288,63a1b2a4b6ca40aba1b2a4b6ca80aba3
2021-11-11 17:01:32,6239,cnn_100-1636668092.8468316,60,True,False : 6.239067554473877 : 024fe3ec06224a8d8fe3ec06226a8d21,False,6.239067554473877,cnn_100,1636668092.8468316,024fe3ec06224a8d8fe3ec06226a8d21
2021-11-11 17:01:38,888,aes_150-1636668098.3265474,60,True,False : 0.8881442546844482 : 8ee42bcb46d94e17a42bcb46d92e1728,False,0.8881442546844482,aes_150,1636668098.3265474,8ee42bcb46d94e17a42bcb46d92e1728
2021-11-11 17:01:38,1352,aes_150-1636668098.0580842,60,True,False : 1.352477788925171 : 4ad3659f6d32455793659f6d32955771,False,1.352477788925171,aes_150,1636668098.0580842,4ad3659f6d32455793659f6d32955771
2021-11-11 17:01:13,25507,video_100-1636668073.9146175,60,True,True : 25.507030248641968 : f81caee2771947109caee277191710cf,True,25.507030248641968,video_100,1636668073.9146175,f81caee2771947109caee277191710cf
2021-11-11 17:01:38,1137,dd_150-1636668098.3213537,60,True,False : 1.1371655464172363 : be1f16adb32f408c9f16adb32ff08c53,False,1.1371655464172363,dd_150,1636668098.3213537,be1f16adb32f408c9f16adb32ff08c53
2021-11-11 17:01:08,31437,video_150-1636668068.0619645,60,True,False : 31.43685817718506 : c4a6cb6edb9e4513a6cb6edb9ec513d4,False,31.43685817718506,video_150,1636668068.0619645,c4a6cb6edb9e4513a6cb6edb9ec513d4
2021-11-11 17:01:38,867,aes_40-1636668098.633604,60,True,False : 0.8665077686309814 : 35bfe00537204411bfe0053720141192,False,0.8665077686309814,aes_40,1636668098.633604,35bfe00537204411bfe0053720141192
2021-11-11 17:01:38,1077,dd_150-1636668098.4677901,60,True,False : 1.0772511959075928 : 012093e38f6e4088a093e38f6eb0883b,False,1.0772511959075928,dd_150,1636668098.4677901,012093e38f6e4088a093e38f6eb0883b
2021-11-11 17:01:39,192,float_150-1636668099.3622594,60,True,False : 0.19231104850769043 : 467ca795232d4f12bca795232ddf1272,False,0.19231104850769043,float_150,1636668099.3622594,467ca795232d4f12bca795232ddf1272
2021-11-11 17:01:39,666,json_75-1636668099.01073,60,True,False : 0.6662981510162354 : 8f307e05be8b4022b07e05be8ba022b7,False,0.6662981510162354,json_75,1636668099.01073,8f307e05be8b4022b07e05be8ba022b7
2021-11-11 17:01:39,206,json_100-1636668099.5569267,60,True,False : 0.20601844787597656 : a37f243ed0da4ebebf243ed0da8ebe91,False,0.20601844787597656,json_100,1636668099.5569267,a37f243ed0da4ebebf243ed0da8ebe91
2021-11-11 17:01:39,174,float_150-1636668099.9630184,60,True,False : 0.17409253120422363 : 7a3192b0f4284ca3b192b0f428eca3df,False,0.17409253120422363,float_150,1636668099.9630184,7a3192b0f4284ca3b192b0f428eca3df
2021-11-11 17:01:39,819,aes_150-1636668099.526463,60,True,False : 0.8188498020172119 : 3bc61682ab9b4225861682ab9ba22573,False,0.8188498020172119,aes_150,1636668099.526463,3bc61682ab9b4225861682ab9ba22573
2021-11-11 17:01:34,6768,aes_100-1636668094.447968,60,True,True : 6.767554521560669 : 1f7bd849da7b4e0ebbd849da7bee0e1b,True,6.767554521560669,aes_100,1636668094.447968,1f7bd849da7b4e0ebbd849da7bee0e1b
2021-11-11 17:01:14,26889,video_100-1636668074.404075,60,True,True : 26.88934087753296 : 30260d0724c24660a60d0724c2d660a5,True,26.88934087753296,video_100,1636668074.404075,30260d0724c24660a60d0724c2d660a5
2021-11-11 17:01:41,330,cham_150-1636668101.068063,60,True,False : 0.33013129234313965 : 0c2fe9be01ca4c75afe9be01ca7c75d9,False,0.33013129234313965,cham_150,1636668101.068063,0c2fe9be01ca4c75afe9be01ca7c75d9
2021-11-11 17:00:22,80215,video_150-1636668022.2448397,60,True,True : 80.21541857719421 : b3a31be28ae34b5ea31be28ae37b5e2d,True,80.21541857719421,video_150,1636668022.2448397,b3a31be28ae34b5ea31be28ae37b5e2d
2021-11-11 17:01:31,10567,image_150-1636668091.9653008,60,True,False : 10.566981792449951 : 8c44585e606e4c5984585e606eec59e3,False,10.566981792449951,image_150,1636668091.9653008,8c44585e606e4c5984585e606eec59e3
2021-11-11 17:01:41,1184,dd_100-1636668101.3839042,60,True,False : 1.1838293075561523 : c43988e854d34240b988e854d3424084,False,1.1838293075561523,dd_100,1636668101.3839042,c43988e854d34240b988e854d3424084
2021-11-11 17:01:39,3066,json_150-1636668099.940623,60,True,False : 3.0662708282470703 : 8ac7e04d2efb442887e04d2efb142810,False,3.0662708282470703,json_150,1636668099.940623,8ac7e04d2efb442887e04d2efb142810
2021-11-11 17:01:41,1220,hello_150-1636668101.8000276,60,True,False : 1.219616413116455 : 4eee3f053ed248f1ae3f053ed2f8f1a8,False,1.219616413116455,hello_150,1636668101.8000276,4eee3f053ed248f1ae3f053ed2f8f1a8
